text,label
sürekli kan ve idrar testleri sonuçlandı. kesinlikle cıva zehirlenmesi değil.,açıklama
ayrıca kendini öldürmeye çalıştığını da itiraf etti...,açıklama
kendi kendine konuştuğunu da yakaladık. sanrısal olabilir.,açıklama
"aşırı adrenalin, nöbetleri ve fırlayan tansiyonu açıklayabilir.",açıklama
bir feokromositoma.,açıklama
bir mr çekin ve onu bulun.,talimat
klostrofobik olduğumu söylemiş miydim?,soru
hiçbir şey. sadece bacağıma kramp girdi.,açıklama
onu buradan çıkarın. bacağında metal var.,talimat
mrın manyetik alanı metali aşırı ısıtarak üçüncü derece yanıklara neden oldu.,açıklama
"deri, iç ısı basıncı yüzünden buradan yırtılmış.",açıklama
bacağındaki yumuşak doku yaralanmalarını tedavi etmek günümüzün çoğuna mal oldu.,açıklama
ve mr kullanmadan bir feokromositoma bulmak bir haftamızı alabilir.,açıklama
"o baş belası, adrenalin salgılayan tümörü bulup çıkarırsak iyileşirsin.",açıklama
dün geceki pet taramalarını analiz etmeyi bitirdik. tümör belirtisi yok.,açıklama
adrenalindeki herhangi bir artışı aramak için altı farklı bölgeden kan örneği aldık. hepsi negatifti.,açıklama
tümörü ultrasonla arayın.,talimat
"bir şey buldum. tümör değil. her neyse, kalbinin etrafını sarmış.",açıklama
perikardiyal efüzyonu var.,açıklama
dün gece pet taraması yaptığımızda o yoktu.,açıklama
"nöbetler, terleme, hızlı tansiyon artışı ve efüzyon viral bir şeye işaret ediyor.",açıklama
"akıl hocası helen rutherford; eklem ağrısı, yorgunluk, ışığa duyarlılık ve depresyondan oluşan ciddi bir hastalığa yakalanmış.",açıklama
bunları gördüğümüz semptomlara ve perikardiyal efüzyona eklersek... bu lupus.,açıklama
hangi ilaçlara en iyi yanıt verdiğini görmek için testlere başlayacağız.,açıklama
çarpışmada omuz askısı boynunuzu kestiğinde tiroid bezinize zarar verdiniz.,açıklama
lupusunuz yok. sahip olduğunuz şey tedavi edilebilir.,açıklama
hipotiroidizminiz var. bu yüzden bu kadar yorgun ve bitkin hissediyorsunuz.,açıklama
ilaç tedavisiyle 20 yaş daha genç hissedeceksiniz.,açıklama
hareket edemiyorum. hiçbir yerimi hareket ettiremiyorum.,açıklama
15 yıllık bir araba kazasından kaynaklanan travma sonrası siringomyeli.,açıklama
yıllar içinde yavaşça büyüyerek omurgasına baskı yapıyor.,açıklama
"ağrıya, dalgalanan tansiyona, nöbetlere neden olur.",açıklama
"ve eğer tedavi edilmezse, sonunda felce ve ölüme yol açar.",açıklama
onu bulup çıkarırız. işlevlerini tamamen geri kazanabilmesi gerekir.,açıklama
alice daha fazla tedaviyi reddediyor. ameliyatı istemiyor.,açıklama
son dört saatimi onun izni olmadan ameliyatı yapmanın yasal bir yolunu bulmaya çalışarak geçirdim.,açıklama
onu öldüren kaza değildi. oğlunuzun beyin anevrizması vardı.,açıklama
ama kan birikimini buradan görebilirsiniz.,açıklama
"ah-ah, midem! ah...",açıklama
30 yaşında kadın hasta. üç günlük orta şiddetli ağrının ardından şiddetli kusma ve karın ağrısı.,açıklama
hafif yüksek lftler.,açıklama
fibrozisi kontrol etmek için karaciğer anjiyogramı yapın.,talimat
evde ağır metaller için arama yapın.,talimat
boya enjekte ediyorum.,açıklama
hepatik arterin sol dalında giderek daralma var.,açıklama
tümör mü?,soru
bir ara beş altı kemiğini mi kırmış? bize bundan bahsetmedi mi?,soru
supraventriküler taşikardi. dakikada 150 atım.,açıklama
adenozin getirin.,talimat
kalp pilini getirin. ritim kontrolünü alabiliriz.,talimat
aritmi ve yüksek lftler hepatik fibrozisi eliyor. yani kalp ve mide.,açıklama
eski kocasının onu zehirlemeye çalıştığını mı düşünüyorsunuz?,soru
pestisit kullandığını söyledi. akşam yemeğine biraz katmış olabilir.,açıklama
pralidoksim ile tedavi edin.,talimat
"kocası benzer semptomlara sahipse, bu çevresel olduğu anlamına gelebilir.",açıklama
bu da organofosfat teorisini destekliyor.,açıklama
pireksi. 103 fahrenheit ve yükseliyor.,açıklama
karınızın ateşi aniden fırladı. zehirlenmemiş.,açıklama
bir eko çekin.,talimat
ateş kaynaklı dehidrasyon pnömoniyi gizliyor olabilir.,açıklama
"hastaya sıvı verin, lejyoner tedavisi uygulayın.",talimat
"durumu stabil, ancak pralidoksimin işe yarayıp yaramadığını söylemek için çok erken.",açıklama
"masa, masa yanıyor.",açıklama
"beynine sıçramış, her neyse.",açıklama
sol temporal lobda opasite var.,açıklama
ancak sanrıları akıl hastalığıyla uyumlu. örneğin bipolar bozukluk.,açıklama
ateşi normal.,açıklama
"yani tekrarlayan, azalan ateş.",açıklama
tamamen yanılıyorsun. haloperidol ve lorazepama başlayın. etki etmesi için birkaç saat verin.,talimat
hala halüsinasyon görüyor.,açıklama
"doktorunuz sizi risperidon ile tedavi ediyordu, değil mi? bu yüzden trentondaydınız.",soru
"mide ağrınız başladı, onu görmeye gittiniz, ilacı bırakmanızı istedi.",açıklama
o hasta. yıllardır hasta. sadece tek bir hastalıktan muzdaripsiniz.,açıklama
"diğer her şey onu tedavi eden ilacın yan etkileriydi. ilacı almayı bıraktınız, yan etkiler kayboldu.",açıklama
billy... ben şizofrenim.,açıklama
zihinsel olanlar için ona farklı bir antipsikotik vereceğiz.,açıklama
hiçbir şey. fiziksel semptomları kayboldu. uyuyabilirsiniz.,açıklama
açıkçası fark etmemişsiniz ama ciddi bir akıl hastalığı var.,açıklama
buraya yoğun bakım ekibini çağırın. bebek hipoksik.,açıklama
eksikliğini çekmediği tek şey doktorlar. maalesef hiçbiri solunum problemlerini çözememiş.,açıklama
gelişmemiş akciğerler?,soru
zamanında doğmuş ve sürfaktan vermişler. tamamen gelişmiş görünüyorlar.,açıklama
babanın sperm donörü kartında astım geçmişi olduğu belirtilmiş.,açıklama
ya akciğer problemleri akciğerlerinden kaynaklanmıyorsa?,soru
kalbi iyi görünüyor.,açıklama
karaciğer enzimleri yüksek.,açıklama
"karaciğer iflas ettiğinde, protein üretmeyi bırakır.",açıklama
"ister inanın ister inanmayın, solunum problemlerine karaciğer sorunu neden olabilir.",açıklama
peki karaciğerindeki sorun ne?,soru
muhtemelen bir apse.,açıklama
"ultrasonda bulursak, boşaltabilir ve onu iyileştirebiliriz.",açıklama
kanıyor mu?,soru
serum yerinden kan sızdırıyor. bu karaciğer yetmezliğinin bir belirtisi.,açıklama
karaciğerde ekojenik alan var. seçebiliyor musun?,açıklama
bir apsede beklediğiniz o kalın duvarlara sahip gibi görünmüyor.,açıklama
bu kesinlikle bir apse değil.,açıklama
genişlemiş safra kanallarına benziyor.,açıklama
ultrasonda karaciğer içi genişlemiş safra kanalları bulduk.,açıklama
tıkanıklığa neden olan herhangi bir kitle var mı?,soru
genişlemiş safra kanalları doğuştan olabilir.,açıklama
"bu, kanalların kendisinde bir daralma olduğu anlamına gelir. caroli sendromu.",açıklama
o zaman onu ameliyat için açın.,talimat
ameliyat mı? bu karaciğer yetmezliği olan yeni doğmuş bir bebek.,soru
her iğne deliğinden kan sızdırıyor. onu ameliyat etmek delicesine riskli.,açıklama
ortak safra kanalını izole ediyorum.,açıklama
tansiyon sistolik 50ye düştü. kanülasyonu durdurmalısın.,açıklama
ona bir bolus fenilefrin verin.,talimat
tansiyon yükseliyor. sistolik 70.,açıklama
sistik kanalı geçerek ilerliyorum. şu ana kadar darlık veya tıkanıklık yok.,açıklama
tansiyon tekrar düşüyor.,açıklama
sadece karaciğer problemi bebeğin tansiyonunu bozmaz.,açıklama
"her neyse, bu durum kalbini etkiliyor olmalı.",açıklama
kalp artı karaciğer. tüberoskleroz olabilir.,açıklama
veya karaciğerde her iki soruna da neden olan damarsal bir anormallik olabilir.,açıklama
damarsal anormallik için en iyi tedavi ameliyattır.,açıklama
"ya bebeğe steroidler, bir anti-anjiyogenez ajanı ve dopamin başlarsak?",soru
"transfüzyondan sonra ona steroid, dopamin ve anti-anjiyogenez verdik.",açıklama
steroidler idiyopatik hepatik fibrozu tedavi edebilir.,açıklama
anneyi bebeğe bağlayın. doğrudan kan transfüzyonu.,talimat
kan transfüzyonu bir tedavi değildir.,açıklama
"karaciğer yetmezliği göz önüne alındığında, pıhtılaşma faktörleri, enzimler veya vitaminlerin eksikliği en olası durumdur.",açıklama
"ben 0 negatifim, genel donörüm.",açıklama
"bu şimdilik yardımcı olacaktır, ama bu bir enfeksiyon olduğu anlamına geliyor.",açıklama
"bunun karaciğerinde olduğunu biliyoruz, bu yüzden bir örnek alacağız.",açıklama
hayır. bu yanıldığımız anlamına geliyor. bu bir melanom.,açıklama
yani cilt kanseri gibi mi? onu nasıl kapmış olabilir?,soru
sol işaret parmağının tırnağının altında bir ben buldum. biyopsi bunun melanom olduğunu ortaya çıkardı.,açıklama
küçük hücreli akciğer kanseri.,açıklama
"hasta joe dugan, 42 yaşında, siyasi danışman. palpabl purpura ile geldi, alt ve ast seviyeleri tavan yapmış.",açıklama
"hastamızın karaciğer hasarı, döküntüyü ve kanında bulduğumuz kriyoglobulinleri açıklıyor, ancak karaciğer hasarını açıklayamıyoruz.",açıklama
hepatit c mantıklı geliyor.,açıklama
test negatif çıktı. hepatit a ve hepatit b için de aynısı geçerli.,açıklama
bir sürahi pastörize edilmemiş elma şarabı. e. coli ile kirlenmiş olabilir ve karaciğerin iflas etmesine neden olan şey budur.,açıklama
"git şu saf kızı al, hastaya aztreonam ve plazmaferez başlayın.",talimat
"toksinleri, antikorları, kriyoglobulinleri ayırarak...",açıklama
sorun ne? beni duyabiliyor musun? o felç geçiriyor.,soru
bunun geçici bir iskemik atak olduğunu düşünüyoruz. pıhtı biz onu bulamadan önce parçalanmış olmalı.,açıklama
portal ven trombozuna wilson hastalığı neden olabilir mi?,soru
peki ya nöroendokrin tümör?,soru
ancak dissemine intravasküler koagülasyon uyuyor.,açıklama
nöroendokrin tümörler için boynundan karnına kadar bt çekin. d.i.c. için d-dimer ve fibrinojen testleri yapın.,talimat
tümör belirtisi yok. geriye d.i.c. kalıyor. gidip taubun kan tahliliyle ne yaptığına bakacağım.,açıklama
d.i.c. için yaptığımız kan testi tamamen normal çıktı.,açıklama
evini toksinlere karşı kontrol ettik ve hiçbir şey bulamadık.,açıklama
endişelenmemiz gereken tek şey karaciğeriniz değil. görünüşe göre böbrekleriniz de sorun yaşıyor.,açıklama
"kanlı idrar aslında kardiyak değil, renal bir sorundur.",açıklama
t.t.p. mantıklı geliyor. trombositleri ne alemde?,soru
200.000. bu t.t.p. değil.,açıklama
peki ya henoch-schönlein purpurası?,soru
h.s.p. pıhtılara neden olmaz.,açıklama
h.s.p. genelde pıhtıya neden olmaz ama olabilir. ve vaskülit böbrek sorununu açıklar.,açıklama
kemoterapi veya steroidlerle tedavi ederiz.,açıklama
"kemoterapi daha etkili bir tedavidir, bu da teşhisimizi daha çabuk doğrulayacağı anlamına gelir.",açıklama
ben steroidleri alacağım.,açıklama
duganda akciğer ödemi gelişti. bu h.s.p. değil.,açıklama
şistosomiyazis aztreonama yanıt vermezdi.,açıklama
"tropikal balıklarla, şistosomiyazis gibi tropikal bakteriler taşıyan tropikal salyangozlarla dolu devasa bir akvaryumunuz varken kimin seyahat etmeye ihtiyacı var?",açıklama
"peki, evine zorla girin ve bana biraz salyangoz getirin.",talimat
dugan tamamen kötüye gidiyor. şimdi göğsünde sıvı toplanıyor.,açıklama
"hastamızın karaciğeri, böbrekleri ve akciğerleri iflas ediyor. nedenini bulmama yardım etmelisin.",açıklama
"eğer kanallardaysa, o zaman primer biliyer siroz...",açıklama
primer sklerozan kolanjit.,açıklama
hayır. a vitamini seviyesi normal.,açıklama
safra kesesi sorunları karaciğeri etkileyebilir.,açıklama
kolesistit?,soru
elinde kırmızı bir leke var. bu palmar eritem.,açıklama
"hepatit csi var, ki bu tüm semptomlarınızı açıklıyor.",açıklama
hepatit c testlerinin negatif çıkması için kriyoglobulinler üreterek tüm sırlarınızı saklıyor.,açıklama
"şimdi, ilgili tüm toksinleri arayabilirdim ama plazmaferez onlardan kurtuldu.",açıklama
interferona yanıt vermiyor.,açıklama
"alman bir araştırma, hepatit c hastalarının yüzde 15inin hepatit aya yakalandıktan sonra iyileştiğini gösterdi.",açıklama
size hepatit a enjekte edeceğiz.,açıklama
biliyorum kulağa mantıksız geliyor ama bazı insanlarda virüs bağışıklık fonksiyonunu artırabilir ve hepatit cyi temizleyebilir.,açıklama
"16 yaşında kız  yüksek ateş, kusma, kanlanmış gözler.",açıklama
"izole edin, çiçek hastalığı antikorları için temel kan tahlillerini yapın ve tüm aileyi aşılayın.",talimat
21. yüzyılın şüphelileri için test yapmalıyız  suçiçeği ve kızamık.,açıklama
"bir olasılık, elinizi kesen cam kavanozdan bulaşan tetanoz.",açıklama
"aşı, eğer hastalığınız yoksa sizi koruyacak ve eğer varsa şiddetini azaltacaktır.",açıklama
kan tahlili başka bir enfeksiyona işaret ediyor. akyuvar sayımı epey düşük.,açıklama
suçiçeği ve kızamık için negatif. yani tüm fikirlerimiz masadan kalktı.,açıklama
"dizinden, ayak bileğinden, omzundan ve çiçek hastalığına yakalanmış vücudundaki diğer herhangi bir eklemden sıvı alın.",talimat
sanırım çiçek hastalığına yakalandınız.,açıklama
tedaviler mevcut. size sidofovir verebiliriz.,açıklama
"özetle, hastalık yüzde otuz ölümcül; yani koyu, morumsu cilt lekeleri bulmadığı sürece iyi olma şansınız bir basketbolcunun serbest atış isabet ettirme şansı kadar.",açıklama
kanamalı tip çiçek hastalığı.,açıklama
kızınızın koltuk altında bir döküntü var.,açıklama
"bu, çiçek hastalığı olmadığı anlamına gelir.",açıklama
biz ayrıldığımızda julienin ateşi 103ün üzerine çıkmıştı.,açıklama
molluscum contagiosum.,açıklama
ayırt etmek için lezyonları karşılaştırmanız gerekir.,açıklama
"çiçek hastalığı olamaz. hava yoluyla bulaşması, fırsat eşitliğine inanan bir katil olduğu anlamına gelir.",açıklama
orak hücreli anemi.,açıklama
"güneş ışığı eksikliğinden kaynaklanan d vitamini eksikliği bağışıklık sistemini zayıflatır, köleleri sıtma veya dang hummasına karşı daha savunmasız hale getirir.",açıklama
skrofula. 1700lerde servikal tüberküloz lenfadenite böyle diyorlardı.,açıklama
tüberküloz testi yapmamız gerekiyor.,talimat
"meningokokal hastalık olduğunu düşünüyoruz, bu da sonuçlar gelmeden önce onu öldürebilir.",açıklama
julienin koltuk altındaki döküntünün aslında peteşiyal lekeler olduğuna inanıyoruz.,açıklama
babanın yeni semptomları çiçek hastalığı ile uyumlu.,açıklama
baş ağrısına kas gerginliği veya damar gerilmesi neden olur.,açıklama
"kafa ağrısına travma neden olur; bu, tüberküloz kaynaklı beyin kanaması gibi olayları içerir.",açıklama
bir bt çekmemiz gerekecek.,talimat
pnömensefalografi yaparsak onu hareket ettirmemize gerek kalmayacağını öne sürüyorsun.,açıklama
az önce püstül geliştirdi.,açıklama
babasında oralarda püstüller var. peki o çiçek hastalığına yakalanıyor da kızı nasıl es geçiyor?,soru
"kesinlikle, her ne kadar teknik olarak çiçek aşısının yapıldığı vaksinya virüsü olsa da.",açıklama
bunları okuyan tek kişi ben miyim? babanın böbrek kanseri vardı.,soru
böbrekleri iflas ediyor. hastalığın son aşamalarında.,açıklama
"böbrek yetmezliğine çiçek hastalığı neden olsaydı, kan kahverengi olurdu.",açıklama
fareler çiçek hastalığı taşımazlar ama riketsiya çiçeği taşırlar.,açıklama
onlara hemen doksisiklin başlayın.,talimat
eskarlar riketsiya çiçeğinde görülür ancak çiçek hastalığında görülmez.,açıklama
eskar. eskar!,açıklama
kıza hemen doksisiklin verin.,talimat
33 yaşında hemoptizi ve ateşi olan erkek bir hasta...,açıklama
ayrıca delik yaraları mevcut.,açıklama
delik yaraları çarmıha gerilme sonucu oluşmuş.,açıklama
marisama ölümcül beyin kanseri teşhisi kondu.,açıklama
dördüncü aşama gliyoblastom.,açıklama
doktorlar sadece iki aylık ömrünün kaldığını söylediği zaman ben de anlaşmamı yaptım.,açıklama
üç hafta sonra kanseri gitmişti.,açıklama
eski karım da deli olduğumu düşünüyor. bunu ilk denediğimde beni terketmişti.,açıklama
belki de en başından yanlış teşhis konuldu.,hipotez
sence 4.aşama gliyoblastomu olan biri 3 hafta içinde iyileşebilir mi?,hipotez
